Date,Buyer,Seller,Price,Volume,TradeType
14.02.20 15:35:42,,,174.45,193,AT
14.02.20 15:35:05,,,174.70,213,AT
14.02.20 15:35:05,,,174.70,41,AT
14.02.20 15:35:05,,,174.70,699,AT
14.02.20 15:35:05,,,174.70,517,AT
14.02.20 15:35:05,,,174.70,596,AT
14.02.20 15:35:05,,,174.70,517,AT
14.02.20 15:35:05,,,174.70,103,AT
14.02.20 15:33:10,,,174.75,177,AT
14.02.20 15:33:10,,,174.75,152,AT
14.02.20 15:33:10,,,174.75,177,AT
14.02.20 15:33:07,,,174.75,355,AT
14.02.20 15:33:07,,,174.75,103,AT
14.02.20 15:33:07,,,174.75,116,AT
14.02.20 15:33:07,,,174.75,"1,626",AT
14.02.20 15:32:26,,,174.75,93,AT
14.02.20 15:32:26,,,174.75,157,AT
14.02.20 15:32:26,,,174.75,151,AT
14.02.20 15:32:26,,,174.75,10,AT
14.02.20 15:31:33,,,174.70,18,AT
14.02.20 15:31:16,,,174.70,87,AT
14.02.20 15:31:00,,,174.75,118,AT
14.02.20 15:30:40,,,174.75,109,AT
14.02.20 15:30:40,,,174.75,78,AT
14.02.20 15:30:39,,,174.75,78,AT
14.02.20 15:30:39,,,174.75,363,AT
14.02.20 15:30:39,,,174.75,285,AT
14.02.20 15:30:39,,,174.75,115,AT
14.02.20 15:30:13,,,174.80,144,AT
14.02.20 15:30:01,,,174.80,69,AT
14.02.20 15:30:01,,,174.80,147,AT
14.02.20 15:30:01,,,174.80,189,AT
14.02.20 15:30:01,,,174.80,19,AT
14.02.20 15:30:01,,,174.80,120,AT
14.02.20 15:27:24,,,174.75,170,AT
14.02.20 15:26:28,,,174.75,111,AT
14.02.20 15:26:28,,,174.75,49,AT
14.02.20 15:26:24,,,174.70,20,AT
14.02.20 15:26:24,,,174.70,115,AT
14.02.20 15:26:24,,,174.70,16,AT
14.02.20 15:26:24,,,174.70,208,AT
14.02.20 15:26:22,,,174.65,282,AT
14.02.20 15:26:22,,,174.65,34,AT
14.02.20 15:26:22,,,174.65,93,AT
14.02.20 15:26:22,,,174.65,101,AT
14.02.20 15:26:22,,,174.65,125,AT
14.02.20 15:26:22,,,174.60,288,AT
14.02.20 15:26:22,,,174.60,14,AT
14.02.20 15:26:22,,,174.60,174,AT
14.02.20 15:26:22,,,174.60,237,AT
14.02.20 15:26:22,,,174.60,145,AT
14.02.20 15:26:22,,,174.60,254,AT
14.02.20 15:26:22,,,174.60,200,AT
14.02.20 15:25:50,,,174.55,98,AT
14.02.20 15:25:30,,,174.50,273,AT
14.02.20 15:24:00,,,174.55,174,AT
14.02.20 15:23:45,,,174.65,530,AT
14.02.20 15:23:45,,,174.65,542,AT
14.02.20 15:23:45,,,174.70,500,AT
14.02.20 15:23:33,,,174.75,15,AT
14.02.20 15:23:33,,,174.75,91,AT
14.02.20 15:21:38,,,174.80,111,AT
14.02.20 15:21:38,,,174.80,51,AT
14.02.20 15:21:38,,,174.80,519,AT
14.02.20 15:20:43,,,174.85,579,AT
14.02.20 15:20:43,,,174.85,126,AT
14.02.20 15:19:56,,,174.85,2,AT
14.02.20 15:19:56,,,174.85,288,AT
14.02.20 15:19:56,,,174.85,522,AT
14.02.20 15:19:56,,,174.85,65,AT
14.02.20 15:19:56,,,174.85,149,AT
14.02.20 15:19:56,,,174.85,22,AT
14.02.20 15:19:56,,,174.85,211,AT
14.02.20 15:19:56,,,174.85,200,AT
14.02.20 15:19:33,,,174.80,4,AT
14.02.20 15:19:33,,,174.80,445,AT
14.02.20 15:19:33,,,174.80,331,AT
14.02.20 15:19:33,,,174.80,"1,000",AT
14.02.20 15:19:33,,,174.80,"1,901",AT
14.02.20 15:19:33,,,174.80,500,AT
14.02.20 15:16:50,,,174.85,63,AT
14.02.20 15:16:50,,,174.85,500,AT
14.02.20 15:16:50,,,174.85,12,AT
14.02.20 15:16:50,,,174.85,55,AT
14.02.20 15:16:49,,,174.75,400,AT
14.02.20 15:14:37,,,174.90,100,AT
14.02.20 15:14:05,,,174.80,141,AT
14.02.20 15:14:05,,,174.80,101,AT
14.02.20 15:14:05,,,174.80,50,AT
14.02.20 15:14:04,,,174.75,174,AT
14.02.20 15:14:04,,,174.75,288,AT
14.02.20 15:14:04,,,174.75,306,AT
14.02.20 15:14:04,,,174.75,540,AT
14.02.20 15:12:22,,,174.70,116,AT
14.02.20 15:12:22,,,174.70,430,AT
14.02.20 15:12:22,,,174.70,157,AT
14.02.20 15:12:22,,,174.70,93,AT
14.02.20 15:12:22,,,174.70,137,AT
14.02.20 15:12:17,,,174.70,128,AT
14.02.20 15:12:17,,,174.70,154,AT
14.02.20 15:12:17,,,174.70,501,AT
14.02.20 15:12:17,,,174.70,416,AT
14.02.20 15:12:17,,,174.70,23,AT
14.02.20 15:12:17,,,174.65,"1,027",AT
14.02.20 15:12:17,,,174.65,522,AT
14.02.20 15:12:17,,,174.70,484,AT
14.02.20 15:12:17,,,174.70,522,AT
14.02.20 15:12:17,,,174.70,169,AT
14.02.20 15:12:17,,,174.70,178,AT
14.02.20 15:12:17,,,174.70,500,AT
14.02.20 15:12:17,,,174.70,"1,000",AT
14.02.20 15:12:17,,,174.65,200,AT
14.02.20 15:12:17,,,174.65,195,AT
14.02.20 15:12:17,,,174.65,288,AT
14.02.20 15:12:17,,,174.65,614,AT
14.02.20 15:12:17,,,174.65,147,AT
14.02.20 15:12:17,,,174.65,500,AT
14.02.20 15:12:17,,,174.65,84,AT
14.02.20 15:10:32,,,174.75,562,AT
14.02.20 15:10:32,,,174.75,"1,057",AT
14.02.20 15:10:32,,,174.75,85,AT
14.02.20 15:10:32,,,174.75,97,AT
14.02.20 15:10:32,,,174.75,534,AT
14.02.20 15:10:32,,,174.75,544,AT
14.02.20 15:06:50,,,174.80,36,AT
14.02.20 15:06:50,,,174.80,146,AT
14.02.20 15:05:41,,,174.85,161,AT
14.02.20 15:05:41,,,174.85,3,AT
14.02.20 15:03:56,,,174.95,545,AT
14.02.20 15:03:55,,,175.00,94,AT
14.02.20 15:03:55,,,175.00,100,AT
14.02.20 15:02:45,,,175.05,405,AT
14.02.20 15:02:45,,,175.05,340,AT
14.02.20 15:02:45,,,175.05,11,AT
14.02.20 15:02:45,,,175.05,"1,000",AT
14.02.20 15:02:45,,,175.05,660,AT
14.02.20 15:02:45,,,175.05,340,AT
14.02.20 15:01:12,,,175.15,550,AT
14.02.20 15:01:11,,,175.15,287,AT
14.02.20 15:01:11,,,175.15,186,AT
14.02.20 15:01:11,,,175.15,208,AT
14.02.20 15:01:11,,,175.15,48,AT
14.02.20 15:01:11,,,175.15,108,AT
14.02.20 15:01:11,,,175.15,67,AT
14.02.20 15:00:33,,,175.10,160,AT
14.02.20 14:59:48,,,175.15,56,AT
14.02.20 14:59:48,,,175.15,37,AT
14.02.20 14:59:48,,,175.15,192,AT
14.02.20 14:57:27,,,175.25,64,AT
14.02.20 14:57:27,,,175.25,119,AT
14.02.20 14:57:27,,,175.25,240,AT
14.02.20 14:56:57,,,175.25,173,AT
14.02.20 14:56:57,,,175.25,542,AT
14.02.20 14:56:57,,,175.25,2,AT
14.02.20 14:56:57,,,175.25,202,AT
14.02.20 14:56:57,,,175.25,525,AT
14.02.20 14:56:57,,,175.25,490,AT
14.02.20 14:56:35,,,175.25,7,AT
14.02.20 14:55:49,,,175.30,13,AT
14.02.20 14:55:49,,,175.30,58,AT
14.02.20 14:55:49,,,175.30,100,AT
14.02.20 14:55:49,,,175.30,357,AT
14.02.20 14:55:49,,,175.30,264,AT
14.02.20 14:55:49,,,175.30,29,AT
14.02.20 14:55:01,,,175.25,3,AT
14.02.20 14:54:46,,,175.25,100,AT
14.02.20 14:52:57,,,175.25,137,AT
14.02.20 14:52:57,,,175.25,444,AT
14.02.20 14:52:57,,,175.25,444,AT
14.02.20 14:52:57,,,175.25,114,AT
14.02.20 14:52:51,,,175.25,109,AT
14.02.20 14:52:51,,,175.25,2,AT
14.02.20 14:52:17,,,175.20,7,AT
14.02.20 14:52:17,,,175.20,936,AT
14.02.20 14:52:17,,,175.20,500,AT
14.02.20 14:51:49,,,175.25,150,AT
14.02.20 14:51:49,,,175.25,271,AT
14.02.20 14:51:49,,,175.25,94,AT
14.02.20 14:51:49,,,175.25,93,AT
14.02.20 14:51:44,,,175.20,230,AT
14.02.20 14:51:44,,,175.20,145,AT
14.02.20 14:50:27,,,175.15,522,AT
14.02.20 14:50:27,,,175.15,31,AT
14.02.20 14:50:27,,,175.15,331,AT
14.02.20 14:50:27,,,175.15,119,AT
14.02.20 14:50:27,,,175.15,168,AT
14.02.20 14:50:27,,,175.15,500,AT
14.02.20 14:50:27,,,175.10,94,AT
14.02.20 14:50:27,,,175.10,97,AT
14.02.20 14:50:27,,,175.10,83,AT
14.02.20 14:49:42,,,175.10,129,AT
14.02.20 14:49:42,,,175.10,496,AT
14.02.20 14:49:42,,,175.15,390,AT
14.02.20 14:49:42,,,175.15,500,AT
14.02.20 14:49:42,,,175.15,287,AT
14.02.20 14:49:42,,,175.15,115,AT
14.02.20 14:49:42,,,175.15,163,AT
14.02.20 14:49:42,,,175.15,168,AT
14.02.20 14:49:42,,,175.15,153,AT
14.02.20 14:49:42,,,175.15,630,AT
14.02.20 14:49:42,,,175.15,523,AT
14.02.20 14:49:40,,,175.15,97,AT
14.02.20 14:49:40,,,175.15,93,AT
14.02.20 14:49:35,,,175.10,310,AT
14.02.20 14:49:35,,,175.10,489,AT
14.02.20 14:47:45,,,175.15,225,AT
14.02.20 14:47:43,,,175.05,38,AT
14.02.20 14:47:43,,,175.05,132,AT
14.02.20 14:47:43,,,175.13,69,DB
14.02.20 14:47:43,,,175.13,134,DB
14.02.20 14:47:43,,,175.10,211,AT
14.02.20 14:47:43,,,175.10,840,AT
14.02.20 14:47:43,,,175.10,450,AT
14.02.20 14:45:46,,,175.10,290,AT
14.02.20 14:45:46,,,175.10,68,AT
14.02.20 14:45:31,,,175.05,208,AT
14.02.20 14:45:31,,,175.05,109,AT
14.02.20 14:44:31,,,175.05,160,AT
14.02.20 14:44:31,,,175.05,340,AT
14.02.20 14:44:00,,,175.10,11,AT
14.02.20 14:43:44,,,175.05,65,AT
14.02.20 14:43:44,,,175.05,340,AT
14.02.20 14:43:44,,,175.15,112,AT
14.02.20 14:42:43,,,175.20,520,AT
14.02.20 14:42:43,,,175.20,48,AT
14.02.20 14:42:43,,,175.20,20,AT
14.02.20 14:42:43,,,175.20,11,AT
14.02.20 14:42:00,,,175.20,113,AT
14.02.20 14:42:00,,,175.20,174,AT
14.02.20 14:41:56,,,175.20,536,AT
14.02.20 14:41:56,,,175.20,110,AT
14.02.20 14:41:56,,,175.20,28,AT
14.02.20 14:41:56,,,175.20,72,AT
14.02.20 14:41:56,,,175.20,500,AT
14.02.20 14:40:19,,,175.25,72,AT
14.02.20 14:40:19,,,175.25,500,AT
14.02.20 14:40:19,,,175.25,18,AT
14.02.20 14:39:35,,,175.25,75,AT
14.02.20 14:39:35,,,175.25,18,AT
14.02.20 14:39:35,,,175.25,235,AT
14.02.20 14:39:35,,,175.25,107,AT
14.02.20 14:39:33,,,175.20,400,AT
14.02.20 14:39:33,,,175.20,220,AT
14.02.20 14:39:33,,,175.20,199,AT
14.02.20 14:39:33,,,175.20,782,AT
14.02.20 14:39:33,,,175.20,547,AT
14.02.20 14:39:33,,,175.15,142,AT
14.02.20 14:39:33,,,175.15,350,AT
14.02.20 14:39:33,,,175.15,"1,999",AT
14.02.20 14:37:29,,,175.15,22,AT
14.02.20 14:37:29,,,175.15,323,AT
14.02.20 14:37:29,,,175.15,199,AT
14.02.20 14:37:29,,,175.15,225,AT
14.02.20 14:37:29,,,175.15,100,AT
14.02.20 14:37:29,,,175.15,164,AT
14.02.20 14:37:28,,,175.15,23,AT
14.02.20 14:37:28,,,175.15,154,AT
14.02.20 14:37:28,,,175.15,500,AT
14.02.20 14:37:28,,,175.15,137,AT
14.02.20 14:37:28,,,175.15,142,AT
14.02.20 14:37:28,,,175.15,121,AT
14.02.20 14:37:28,,,175.15,385,AT
14.02.20 14:36:52,,,175.15,476,AT
14.02.20 14:36:49,,,175.15,476,AT
14.02.20 14:36:47,,,175.15,228,AT
14.02.20 14:36:47,,,175.15,37,AT
14.02.20 14:36:47,,,175.15,478,AT
14.02.20 14:36:47,,,175.15,98,AT
14.02.20 14:36:47,,,175.15,648,AT
14.02.20 14:36:47,,,175.15,191,AT
14.02.20 14:36:47,,,175.15,224,AT
14.02.20 14:34:54,,,175.20,13,AT
14.02.20 14:34:53,,,175.15,190,AT
14.02.20 14:34:53,,,175.20,635,AT
14.02.20 14:34:53,,,175.20,535,AT
14.02.20 14:34:53,,,175.20,47,AT
14.02.20 14:34:53,,,175.20,492,AT
14.02.20 14:34:53,,,175.20,500,AT
14.02.20 14:33:28,,,175.20,446,AT
14.02.20 14:33:15,,,175.20,500,AT
14.02.20 14:32:27,,,175.20,115,AT
14.02.20 14:32:27,,,175.20,500,AT
14.02.20 14:32:04,,,175.25,295,AT
14.02.20 14:32:04,,,175.25,157,AT
14.02.20 14:32:02,,,175.20,809,AT
14.02.20 14:32:02,,,175.20,7,AT
14.02.20 14:31:50,,,175.20,97,AT
14.02.20 14:31:26,,,175.20,13,AT
14.02.20 14:30:56,,,175.20,68,AT
14.02.20 14:30:12,,,175.25,20,AT
14.02.20 14:30:00,,,175.20,187,AT
14.02.20 14:30:00,,,175.20,656,AT
14.02.20 14:29:48,,,175.25,139,AT
14.02.20 14:29:47,,,175.25,115,AT
14.02.20 14:29:47,,,175.25,93,AT
14.02.20 14:29:47,,,175.25,156,AT
14.02.20 14:29:47,,,175.25,209,AT
14.02.20 14:29:47,,,175.25,549,AT
14.02.20 14:29:47,,,175.20,148,AT
14.02.20 14:29:47,,,175.20,49,AT
14.02.20 14:29:47,,,175.20,200,AT
14.02.20 14:29:47,,,175.20,87,AT
14.02.20 14:29:47,,,175.20,409,AT
14.02.20 14:27:18,,,175.15,838,AT
14.02.20 14:26:15,,,175.20,500,AT
14.02.20 14:25:33,,,175.20,118,AT
14.02.20 14:25:33,,,175.20,200,AT
14.02.20 14:25:33,,,175.20,16,AT
14.02.20 14:25:33,,,175.20,40,AT
14.02.20 14:25:33,,,175.20,77,AT
14.02.20 14:25:33,,,175.20,149,AT
14.02.20 14:25:00,,,175.15,337,AT
14.02.20 14:25:00,,,175.15,139,AT
14.02.20 14:24:31,,,175.15,"1,057",AT
14.02.20 14:24:31,,,175.15,155,AT
14.02.20 14:24:31,,,175.15,500,AT
14.02.20 14:24:31,,,175.15,192,AT
14.02.20 14:24:30,,,175.15,2,AT
14.02.20 14:24:30,,,175.15,43,AT
14.02.20 14:24:30,,,175.15,152,AT
14.02.20 14:24:30,,,175.15,43,AT
14.02.20 14:24:30,,,175.15,152,AT
14.02.20 14:24:30,,,175.15,407,AT
14.02.20 14:24:30,,,175.15,718,AT
14.02.20 14:24:30,,,175.15,597,AT
14.02.20 14:24:30,,,175.15,170,AT
14.02.20 14:24:30,,,175.15,146,AT
14.02.20 14:23:33,,,175.15,238,AT
14.02.20 14:23:33,,,175.15,123,AT
14.02.20 14:23:33,,,175.15,159,AT
14.02.20 14:23:33,,,175.15,149,AT
14.02.20 14:23:33,,,175.15,161,AT
14.02.20 14:23:33,,,175.15,161,AT
14.02.20 14:23:33,,,175.15,93,AT
14.02.20 14:23:33,,,175.15,154,AT
14.02.20 14:23:14,,,175.10,75,AT
14.02.20 14:23:14,,,175.10,78,AT
14.02.20 14:19:22,,,175.10,735,AT
14.02.20 14:19:22,,,175.10,175,AT
14.02.20 14:19:22,,,175.10,63,AT
14.02.20 14:19:22,,,175.10,55,AT
14.02.20 14:19:22,,,175.10,6,AT
14.02.20 14:19:22,,,175.10,151,AT
14.02.20 14:17:55,,,175.05,"1,597",AT
14.02.20 14:17:55,,,175.05,98,AT
14.02.20 14:17:55,,,175.05,79,AT
14.02.20 14:17:55,,,175.05,130,AT
14.02.20 14:17:46,,,175.05,210,AT
14.02.20 14:17:46,,,175.05,4,AT
14.02.20 14:16:29,,,175.05,336,AT
14.02.20 14:16:29,,,175.05,122,AT
14.02.20 14:16:29,,,175.05,114,AT
14.02.20 14:16:29,,,175.05,100,AT
14.02.20 14:16:29,,,175.05,4,AT
14.02.20 14:16:29,,,175.05,99,AT
14.02.20 14:16:29,,,175.05,2,AT
14.02.20 14:14:54,,,175.05,239,AT
14.02.20 14:14:54,,,175.05,261,AT
14.02.20 14:14:54,,,175.05,340,AT
14.02.20 14:14:30,,,175.15,137,AT
14.02.20 14:13:29,,,175.20,4,AT
14.02.20 14:12:46,,,175.15,145,AT
14.02.20 14:12:46,,,175.15,274,AT
14.02.20 14:11:11,,,175.10,225,AT
14.02.20 14:11:11,,,175.10,145,AT
14.02.20 14:11:05,,,175.05,176,AT
14.02.20 14:11:05,,,175.05,158,AT
14.02.20 14:11:05,,,175.05,200,AT
14.02.20 14:10:35,,,175.05,39,AT
14.02.20 14:10:35,,,175.05,73,AT
14.02.20 14:10:35,,,175.05,38,AT
14.02.20 14:10:35,,,175.05,117,AT
14.02.20 14:09:08,,,175.10,329,AT
14.02.20 14:09:08,,,175.10,90,AT
14.02.20 14:09:08,,,175.10,184,AT
14.02.20 14:08:44,,,175.15,145,AT
14.02.20 14:08:44,,,175.15,54,AT
14.02.20 14:08:44,,,175.15,145,AT
14.02.20 14:08:14,,,175.15,553,AT
14.02.20 14:08:14,,,175.15,824,AT
14.02.20 14:08:14,,,175.15,32,AT
14.02.20 14:08:14,,,175.15,279,AT
14.02.20 14:08:14,,,175.15,262,AT
14.02.20 14:07:39,,,175.20,246,AT
14.02.20 14:07:39,,,175.20,42,AT
14.02.20 14:07:39,,,175.20,90,AT
14.02.20 14:07:39,,,175.15,151,AT
14.02.20 14:07:39,,,175.15,262,AT
14.02.20 14:07:39,,,175.15,38,AT
14.02.20 14:07:39,,,175.15,254,AT
14.02.20 14:07:08,,,175.15,49,AT
14.02.20 14:06:18,,,175.10,157,AT
14.02.20 14:06:18,,,175.10,"1,134",AT
14.02.20 14:03:56,,,175.05,6,AT
14.02.20 14:03:56,,,175.05,410,AT
14.02.20 14:03:56,,,175.05,153,AT
14.02.20 14:03:56,,,175.05,269,AT
14.02.20 14:03:56,,,175.05,6,AT
14.02.20 14:03:56,,,175.05,57,AT
14.02.20 14:03:56,,,175.05,799,AT
14.02.20 14:03:56,,,175.05,229,AT
14.02.20 14:00:54,,,175.00,171,AT
14.02.20 14:00:54,,,175.00,945,AT
14.02.20 14:00:54,,,175.00,114,AT
14.02.20 14:00:54,,,175.00,24,AT
14.02.20 14:00:41,,,175.05,12,AT
14.02.20 14:00:41,,,175.05,4,AT
14.02.20 14:00:31,,,175.05,108,AT
14.02.20 14:00:31,,,175.05,56,AT
14.02.20 13:58:02,,,175.05,135,AT
14.02.20 13:58:02,,,175.05,111,AT
14.02.20 13:56:36,,,175.10,283,AT
14.02.20 13:56:36,,,175.10,18,AT
14.02.20 13:56:36,,,175.10,306,AT
14.02.20 13:56:22,,,175.05,254,AT
14.02.20 13:56:22,,,175.05,287,AT
14.02.20 13:56:22,,,175.05,387,AT
14.02.20 13:56:22,,,175.05,31,AT
14.02.20 13:56:22,,,175.05,111,AT
14.02.20 13:56:22,,,175.05,200,AT
14.02.20 13:56:22,,,175.05,289,AT
14.02.20 13:52:13,,,175.00,279,AT
14.02.20 13:52:13,,,175.00,118,AT
14.02.20 13:52:13,,,175.00,500,AT
14.02.20 13:51:05,,,175.05,98,AT
14.02.20 13:51:05,,,175.05,425,AT
14.02.20 13:51:05,,,175.05,235,AT
14.02.20 13:49:34,,,175.10,16,AT
14.02.20 13:49:34,,,175.10,327,AT
14.02.20 13:47:56,,,175.10,182,AT
14.02.20 13:46:36,,,175.10,6,AT
14.02.20 13:46:36,,,175.10,201,AT
14.02.20 13:46:36,,,175.10,71,AT
14.02.20 13:46:36,,,175.10,100,AT
14.02.20 13:46:36,,,175.10,154,AT
14.02.20 13:44:47,,,175.10,77,AT
14.02.20 13:44:47,,,175.10,11,AT
14.02.20 13:44:47,,,175.10,61,AT
14.02.20 13:44:17,,,175.10,54,AT
14.02.20 13:43:32,,,175.10,103,AT
14.02.20 13:43:32,,,175.10,367,AT
14.02.20 13:43:32,,,175.10,227,AT
14.02.20 13:43:32,,,175.10,259,AT
14.02.20 13:43:32,,,175.10,56,AT
14.02.20 13:43:12,,,175.15,659,AT
14.02.20 13:43:11,,,175.15,239,AT
14.02.20 13:43:11,,,175.10,196,AT
14.02.20 13:42:42,,,175.05,182,AT
14.02.20 13:42:42,,,175.05,209,AT
14.02.20 13:42:42,,,175.05,209,AT
14.02.20 13:42:42,,,175.05,158,AT
14.02.20 13:42:42,,,175.05,500,AT
14.02.20 13:42:42,,,175.05,290,AT
14.02.20 13:42:32,,,175.00,296,AT
14.02.20 13:42:32,,,175.00,361,AT
14.02.20 13:42:32,,,175.00,65,AT
14.02.20 13:42:32,,,175.00,74,AT
14.02.20 13:42:32,,,175.00,530,AT
14.02.20 13:42:32,,,175.00,322,AT
14.02.20 13:42:32,,,175.00,175,AT
14.02.20 13:42:32,,,175.00,"1,632",AT
14.02.20 13:42:32,,,175.00,193,AT
14.02.20 13:39:22,,,175.00,16,AT
14.02.20 13:38:59,,,175.00,197,AT
14.02.20 13:38:59,,,175.00,190,AT
14.02.20 13:38:59,,,175.00,145,AT
14.02.20 13:38:59,,,175.00,117,AT
14.02.20 13:35:38,,,174.95,159,AT
14.02.20 13:35:38,,,174.95,54,AT
14.02.20 13:35:14,,,174.90,158,AT
14.02.20 13:34:46,,,174.85,528,AT
14.02.20 13:34:46,,,174.85,480,AT
14.02.20 13:34:46,,,174.85,733,AT
14.02.20 13:34:46,,,174.85,500,AT
14.02.20 13:34:38,,,174.85,428,AT
14.02.20 13:34:38,,,174.85,159,AT
14.02.20 13:34:38,,,174.85,244,AT
14.02.20 13:34:38,,,174.85,28,AT
14.02.20 13:34:38,,,174.85,522,AT
14.02.20 13:34:38,,,174.85,763,AT
14.02.20 13:34:38,,,174.85,500,AT
14.02.20 13:34:38,,,174.80,459,AT
14.02.20 13:34:38,,,174.80,54,AT
14.02.20 13:34:38,,,174.80,146,AT
14.02.20 13:34:38,,,174.80,800,AT
14.02.20 13:33:00,,,174.75,214,AT
14.02.20 13:33:00,,,174.75,110,AT
14.02.20 13:33:00,,,174.75,151,AT
14.02.20 13:32:36,,,174.70,16,AT
14.02.20 13:32:36,,,174.70,104,AT
14.02.20 13:32:21,,,174.65,500,AT
14.02.20 13:32:21,,,174.65,93,AT
14.02.20 13:32:21,,,174.65,2,AT
14.02.20 13:32:21,,,174.65,528,AT
14.02.20 13:31:12,,,174.65,48,AT
14.02.20 13:31:12,,,174.65,500,AT
14.02.20 13:30:49,,,174.70,6,AT
14.02.20 13:30:49,,,174.70,71,AT
14.02.20 13:30:49,,,174.70,153,AT
14.02.20 13:30:01,,,174.65,446,AT
14.02.20 13:30:01,,,174.65,154,AT
14.02.20 13:30:01,,,174.65,195,AT
14.02.20 13:28:37,,,174.60,391,AT
14.02.20 13:28:36,,,174.60,95,AT
14.02.20 13:28:17,,,174.65,500,AT
14.02.20 13:28:17,,,174.65,154,AT
14.02.20 13:28:17,,,174.65,667,AT
14.02.20 13:28:17,,,174.65,515,AT
14.02.20 13:28:17,,,174.65,500,AT
14.02.20 13:27:37,,,174.65,93,AT
14.02.20 13:27:37,,,174.65,16,AT
14.02.20 13:27:17,,,174.65,83,AT
14.02.20 13:27:17,,,174.65,328,AT
14.02.20 13:27:17,,,174.65,99,AT
14.02.20 13:27:17,,,174.65,223,AT
14.02.20 13:27:17,,,174.65,145,AT
14.02.20 13:27:17,,,174.65,5,AT
14.02.20 13:27:11,,,174.65,100,AT
14.02.20 13:25:46,,,174.60,617,AT
14.02.20 13:25:46,,,174.60,200,AT
14.02.20 13:25:26,,,174.60,123,AT
14.02.20 13:25:26,,,174.60,392,AT
14.02.20 13:24:57,,,174.65,100,AT
14.02.20 13:24:36,,,174.65,84,AT
14.02.20 13:24:36,,,174.65,346,AT
14.02.20 13:24:09,,,174.70,94,AT
14.02.20 13:24:09,,,174.70,218,AT
14.02.20 13:24:09,,,174.70,526,AT
14.02.20 13:24:09,,,174.70,146,AT
14.02.20 13:24:09,,,174.70,54,AT
14.02.20 13:20:49,,,174.75,100,AT
14.02.20 13:20:49,,,174.75,237,AT
14.02.20 13:20:49,,,174.75,18,AT
14.02.20 13:20:49,,,174.75,553,AT
14.02.20 13:19:45,,,174.75,157,AT
14.02.20 13:19:45,,,174.75,477,AT
14.02.20 13:19:31,,,174.70,126,AT
14.02.20 13:18:33,,,174.75,19,AT
14.02.20 13:18:33,,,174.75,2,AT
14.02.20 13:17:03,,,174.75,160,AT
14.02.20 13:17:03,,,174.75,899,AT
14.02.20 13:17:03,,,174.75,101,AT
14.02.20 13:16:31,,,174.75,137,AT
14.02.20 13:16:25,,,174.75,6,AT
14.02.20 13:16:25,,,174.75,33,AT
14.02.20 13:16:25,,,174.75,38,AT
14.02.20 13:16:25,,,174.75,225,AT
14.02.20 13:14:13,,,174.70,233,AT
14.02.20 13:14:13,,,174.70,770,AT
14.02.20 13:14:13,,,174.70,496,AT
14.02.20 13:11:47,,,174.65,536,AT
14.02.20 13:11:47,,,174.65,150,AT
14.02.20 13:11:47,,,174.65,247,AT
14.02.20 13:11:47,,,174.65,118,AT
14.02.20 13:11:47,,,174.65,129,AT
14.02.20 13:10:44,,,174.65,97,AT
14.02.20 13:10:44,,,174.65,314,AT
14.02.20 13:10:43,,,174.70,41,AT
14.02.20 13:10:43,,,174.70,531,AT
14.02.20 13:10:20,,,174.75,330,AT
14.02.20 13:10:20,,,174.75,42,AT
14.02.20 13:10:20,,,174.75,342,AT
14.02.20 13:10:20,,,174.75,150,AT
14.02.20 13:10:20,,,174.75,308,AT
14.02.20 13:10:20,,,174.75,"1,299",AT
14.02.20 13:10:20,,,174.75,800,AT
14.02.20 13:10:20,,,174.75,"1,012",AT
14.02.20 13:10:20,,,174.75,99,AT
14.02.20 13:10:20,,,174.75,229,AT
14.02.20 13:10:20,,,174.75,433,AT
14.02.20 13:10:20,,,174.75,354,AT
14.02.20 13:10:20,,,174.75,446,AT
14.02.20 13:10:20,,,174.75,566,AT
14.02.20 13:09:02,,,174.75,500,AT
14.02.20 13:09:02,,,174.75,383,AT
14.02.20 13:09:01,,,174.80,312,AT
14.02.20 13:09:01,,,174.80,31,AT
14.02.20 13:09:01,,,174.80,114,AT
14.02.20 13:09:01,,,174.80,359,AT
14.02.20 13:09:01,,,174.80,234,AT
14.02.20 13:07:30,,,174.80,16,AT
14.02.20 13:07:25,,,174.80,474,AT
14.02.20 13:07:25,,,174.80,151,AT
14.02.20 13:07:05,,,174.85,25,AT
14.02.20 13:07:01,,,174.80,115,AT
14.02.20 13:07:01,,,174.80,8,AT
14.02.20 13:06:53,,,174.80,63,AT
14.02.20 13:06:53,,,174.80,513,AT
14.02.20 13:06:31,,,174.80,636,AT
14.02.20 13:06:31,,,174.80,542,AT
14.02.20 13:06:31,,,174.80,407,AT
14.02.20 13:06:31,,,174.80,686,AT
14.02.20 13:06:31,,,174.80,352,AT
14.02.20 13:06:31,,,174.80,5,AT
14.02.20 13:06:31,,,174.80,323,AT
14.02.20 13:06:31,,,174.80,257,AT
14.02.20 13:06:31,,,174.80,138,AT
14.02.20 13:06:31,,,174.80,212,AT
14.02.20 13:06:31,,,174.80,111,AT
14.02.20 13:06:31,,,174.80,"1,181",AT
14.02.20 13:06:31,,,174.80,382,AT
14.02.20 13:06:31,,,174.80,7,AT
14.02.20 13:06:31,,,174.80,97,AT
14.02.20 13:06:31,,,174.80,278,AT
14.02.20 13:06:31,,,174.80,79,AT
